ENGINE,CHECKSUM,DATA_FREE,VERSION,CHECK_TIME,ROW_FORMAT,TABLE_ROWS,TABLE_TYPE,CREATE_TIME,DATA_LENGTH,UPDATE_TIME,INDEX_LENGTH,TABLE_SCHEMA,TABLE_NAME,TABLE_CATALOG,TABLE_COMMENT,AUTO_INCREMENT,AVG_ROW_LENGTH,CREATE_OPTIONS,MAX_DATA_LENGTH,TABLE_COLLATION
InnoDB,NULL,0,10,NULL,Compact,7,BASE TABLE,2018-07-24 08:55:46,16384,NULL,32768,paintmag_production,taxonomy_vocabulary,def,Stores vocabulary information.,9,2340,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,55,BASE TABLE,2018-07-24 08:55:46,114688,NULL,0,paintmag_production,top_jobs,def,<blank>,56,2085,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:46,16384,NULL,16384,paintmag_production,twitter,def,Stores individual Twitter posts.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:46,16384,NULL,16384,paintmag_production,twitter_account,def,Stores information on specific Twitter user accounts.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1659,BASE TABLE,2018-07-24 08:55:47,196608,NULL,245760,paintmag_production,url_alias,def,A list of URL aliases for Drupal paths; a user may visit...,2527,118,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,0,paintmag_production,url_redirect,def,The base table for URL Redirect menu items.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,8,BASE TABLE,2018-07-24 08:55:48,16384,NULL,81920,paintmag_production,users,def,Stores user data.,NULL,2048,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,10,BASE TABLE,2018-07-24 08:55:48,16384,NULL,16384,paintmag_production,users_roles,def,Maps users to roles.,NULL,1638,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,378,BASE TABLE,2018-07-24 08:55:48,81920,NULL,0,paintmag_production,variable,def,Named variable/value pairs created by Drupal core or any...,NULL,216,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,0,paintmag_production,video_output,def,Track file id for conveted files.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,16384,paintmag_production,video_preset,def,The preset table.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,32768,paintmag_production,video_queue,def,Store video transcoding queue.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,16384,paintmag_production,video_thumbnails,def,The video thumbnails table.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,31,BASE TABLE,2018-07-24 08:55:48,229376,NULL,16384,paintmag_production,views_display,def,Stores information about each display attached to a view.,NULL,7399,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,12,BASE TABLE,2018-07-24 08:55:49,16384,NULL,16384,paintmag_production,views_view,def,Stores the general data for a view.,20,1365,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:49,16384,NULL,49152,paintmag_production,watchdog,def,Table that contains logs of all system events.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2018-07-24 08:55:49,16384,NULL,0,paintmag_production,wysiwyg,def,Stores Wysiwyg profiles.,NULL,3276,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:49,16384,NULL,32768,paintmag_production,wysiwyg_user,def,Stores user preferences for wysiwyg profiles.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:21,16384,NULL,0,top-job-contest,paint_contest_2019,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:22,16384,NULL,0,top-job-contest,paintradio_visitors_count,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:40:36,16384,NULL,0,top-job-contest,tf_admin_login_history,def,<blank>,6,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,80,BASE TABLE,2020-04-22 08:40:38,16384,NULL,0,top-job-contest,tf_admin_menu,def,<blank>,83,204,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,72,BASE TABLE,2020-04-22 08:40:40,16384,NULL,0,top-job-contest,tf_admin_user_menu,def,<blank>,73,227,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,715,BASE TABLE,2020-04-22 08:40:41,65536,NULL,0,top-job-contest,tf_association,def,<blank>,NULL,91,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,638,BASE TABLE,2020-04-22 08:40:43,131072,NULL,0,top-job-contest,tf_awards,def,<blank>,659,205,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:45,16384,NULL,0,top-job-contest,tf_block_ipaddress,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:46,16384,NULL,0,top-job-contest,tf_block_user,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,26,BASE TABLE,2020-04-22 08:40:48,16384,NULL,0,top-job-contest,tf_client,def,<blank>,27,630,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,15,BASE TABLE,2020-04-22 08:40:49,16384,NULL,0,top-job-contest,tf_columbia_entry,def,<blank>,606,1092,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2020-04-22 08:40:51,16384,NULL,0,top-job-contest,tf_columbia_entry_2013,def,<blank>,1176,2730,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,22,BASE TABLE,2020-04-22 08:40:52,16384,NULL,0,top-job-contest,tf_columbia_entry_2014,def,<blank>,380,744,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,7,BASE TABLE,2020-04-22 08:40:54,16384,NULL,0,top-job-contest,tf_columbia_entry_2015,def,<blank>,29,2340,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,14,BASE TABLE,2020-04-22 08:40:55,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2015,def,<blank>,139,1170,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,10,BASE TABLE,2020-04-22 08:40:57,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2016,def,<blank>,140,1638,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,28,BASE TABLE,2020-04-22 08:40:58,65536,NULL,0,top-job-contest,tf_columbia_topjobs_2017,def,<blank>,81,2340,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,14,BASE TABLE,2020-04-22 08:41:00,65536,NULL,0,top-job-contest,tf_columbia_topjobs_2018,def,<blank>,45,4681,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2020-04-22 08:41:01,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2019,def,<blank>,33,2730,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:41:03,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2020,def,<blank>,13,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,68,BASE TABLE,2020-04-22 08:41:04,458752,NULL,0,top-job-contest,tf_contest,def,<blank>,94,6746,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,2,BASE TABLE,2020-04-22 08:41:08,16384,NULL,0,top-job-contest,tf_contest_language,def,<blank>,3,8192,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:09,16384,NULL,0,top-job-contest,tf_contest_language_text,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,52,BASE TABLE,2020-04-22 08:41:10,16384,NULL,0,top-job-contest,tf_contest_payment,def,<blank>,53,315,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,8,BASE TABLE,2020-04-22 08:41:12,16384,NULL,0,top-job-contest,tf_contest_plan,def,<blank>,9,2048,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1558,BASE TABLE,2020-04-22 08:41:13,81920,NULL,0,top-job-contest,tf_contest_visits,def,<blank>,1705,52,<blank>,0,latin1_swedish_ci
MyISAM,NULL,0,10,NULL,Dynamic,241,BASE TABLE,2020-04-22 08:41:15,5852,2020-04-22 08:41:16,5120,top-job-contest,tf_country,def,<blank>,242,24,<blank>,281474976710655,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2020-04-22 08:41:17,16384,NULL,0,top-job-contest,tf_currency,def,<blank>,5,4096,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,122,BASE TABLE,2020-04-22 08:41:18,16384,NULL,0,top-job-contest,tf_division,def,<blank>,164,134,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,456,BASE TABLE,2020-04-22 08:41:20,81920,NULL,16384,top-job-contest,tf_division_category,def,<blank>,581,179,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,14,BASE TABLE,2020-04-22 08:41:21,16384,NULL,0,top-job-contest,tf_division_category_language_text,def,<blank>,15,1170,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2020-04-22 08:41:23,16384,NULL,0,top-job-contest,tf_division_language_text,def,<blank>,7,2730,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,11,BASE TABLE,2020-04-22 08:41:24,16384,NULL,0,top-job-contest,tf_email_design_template,def,<blank>,12,1489,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:41:26,16384,NULL,0,top-job-contest,tf_email_notification,def,<blank>,6,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:27,16384,NULL,0,top-job-contest,tf_email_send_cron,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:29,16384,NULL,0,top-job-contest,tf_email_send_cron_detail,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:30,16384,NULL,0,top-job-contest,tf_email_target_audience,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,50,BASE TABLE,2020-04-22 08:41:31,81920,NULL,0,top-job-contest,tf_email_templates,def,<blank>,67,1638,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,50,BASE TABLE,2020-04-22 08:41:33,81920,NULL,0,top-job-contest,tf_email_templates_bk,def,<blank>,67,1638,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,2811,BASE TABLE,2020-04-22 08:41:34,311296,NULL,114688,top-job-contest,tf_entry,def,<blank>,3607,110,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,3015,BASE TABLE,2020-04-22 08:41:37,294912,NULL,114688,top-job-contest,tf_entry_category,def,<blank>,3856,97,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,35657,BASE TABLE,2020-04-22 08:41:41,4734976,NULL,1589248,top-job-contest,tf_entry_detail,def,<blank>,41189,132,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,241,BASE TABLE,2020-04-22 08:42:08,16384,NULL,0,top-job-contest,tf_entry_filed_selection,def,<blank>,485,67,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,77,BASE TABLE,2020-04-22 08:42:09,1589248,NULL,0,top-job-contest,tf_entry_multipub,def,<blank>,NULL,20639,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1355,BASE TABLE,2020-04-22 08:42:15,131072,NULL,65536,top-job-contest,tf_entry_options,def,<blank>,1477,96,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1999,BASE TABLE,2020-04-22 08:42:17,344064,NULL,0,top-job-contest,tf_entry_payment,def,<blank>,2259,172,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1821,BASE TABLE,2020-04-22 08:42:20,278528,NULL,0,top-job-contest,tf_field,def,<blank>,2597,152,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1624,BASE TABLE,2018-07-24 08:59:00,262144,NULL,0,top-job-contest,tf_field-bk16Aug17,def,<blank>,2399,161,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1624,BASE TABLE,2020-04-22 08:42:24,262144,NULL,0,top-job-contest,tf_field-bk16aug17,def,<blank>,2399,161,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,871,BASE TABLE,2020-04-22 08:42:27,98304,NULL,0,top-job-contest,tf_field_attribute,def,<blank>,1241,112,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,724,BASE TABLE,2018-07-24 08:59:02,81920,NULL,0,top-job-contest,tf_field_attribute-bk16Aug17,def,<blank>,1092,113,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,724,BASE TABLE,2020-04-22 08:42:29,81920,NULL,0,top-job-contest,tf_field_attribute-bk16aug17,def,<blank>,1092,113,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,406,BASE TABLE,2020-04-22 08:42:30,49152,NULL,0,top-job-contest,tf_field_condition,def,<blank>,414,121,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1371,BASE TABLE,2020-04-22 08:42:32,81920,NULL,0,top-job-contest,tf_field_file_type,def,<blank>,2339,59,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1821,BASE TABLE,2020-04-22 08:42:33,212992,NULL,0,top-job-contest,tf_field_language_text,def,<blank>,2598,116,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1624,BASE TABLE,2018-07-24 08:59:06,196608,NULL,0,top-job-contest,tf_field_language_text-bk16Aug17,def,<blank>,2399,121,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1624,BASE TABLE,2020-04-22 08:42:36,196608,NULL,0,top-job-contest,tf_field_language_text-bk16aug17,def,<blank>,2399,121,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,17,BASE TABLE,2020-04-22 08:42:39,16384,NULL,0,top-job-contest,tf_field_mapping,def,<blank>,18,963,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,21,BASE TABLE,2020-04-22 08:42:41,16384,NULL,0,top-job-contest,tf_field_mapping_child,def,<blank>,22,780,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,839,BASE TABLE,2020-04-22 08:42:42,98304,NULL,0,top-job-contest,tf_field_option,def,<blank>,1341,117,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,840,BASE TABLE,2020-04-22 08:42:44,81920,NULL,0,top-job-contest,tf_field_option_language_text,def,<blank>,1341,97,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:42:46,16384,NULL,0,top-job-contest,tf_field_option_temp,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:42:47,16384,NULL,0,top-job-contest,tf_field_system,def,<blank>,6,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,8,BASE TABLE,2020-04-22 08:42:49,16384,NULL,0,top-job-contest,tf_field_type,def,<blank>,9,2048,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:42:50,16384,NULL,0,top-job-contest,tf_field_type_attribute,def,<blank>,2,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,15,BASE TABLE,2020-04-22 08:42:52,16384,NULL,0,top-job-contest,tf_file_types,def,<blank>,18,1092,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,69,BASE TABLE,2020-04-22 08:42:53,16384,NULL,0,top-job-contest,tf_form,def,<blank>,70,237,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,149,BASE TABLE,2020-04-22 08:42:55,16384,NULL,0,top-job-contest,tf_judge_entry_view,def,<blank>,179,109,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,31,BASE TABLE,2020-04-22 08:42:56,16384,NULL,0,top-job-contest,tf_judge_question,def,<blank>,32,528,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:42:58,16384,NULL,0,top-job-contest,tf_judge_question_text,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,64,BASE TABLE,2020-04-22 08:42:59,16384,NULL,0,top-job-contest,tf_judge_round,def,<blank>,86,256,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,74,BASE TABLE,2020-04-22 08:43:01,16384,NULL,0,top-job-contest,tf_judge_round_question,def,<blank>,152,221,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,462,BASE TABLE,2020-04-22 08:43:03,65536,NULL,0,top-job-contest,tf_judge_round_user,def,<blank>,785,141,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:43:04,16384,NULL,0,top-job-contest,tf_judge_round_voter_group,def,<blank>,12,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,371,BASE TABLE,2020-04-22 08:43:06,114688,NULL,0,top-job-contest,tf_judge_score_questions,def,<blank>,384,309,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,466,BASE TABLE,2020-04-22 08:43:07,65536,NULL,0,top-job-contest,tf_judge_shortlist,def,<blank>,515,140,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2020-04-22 08:43:09,16384,NULL,0,top-job-contest,tf_judge_type,def,<blank>,5,4096,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,3,BASE TABLE,2020-04-22 08:43:11,16384,NULL,0,top-job-contest,tf_language,def,<blank>,4,5461,<blank>,0,utf8_unicode_ci
InnoDB,NULL,0,10,NULL,Compact,477,BASE TABLE,2020-04-22 08:43:12,81920,NULL,0,top-job-contest,tf_language_resource,def,<blank>,528,171,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,108,BASE TABLE,2020-04-22 08:43:14,16384,NULL,0,top-job-contest,tf_menu,def,tf_menu,215,151,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:43:15,16384,NULL,0,top-job-contest,tf_notification,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,7,BASE TABLE,2020-04-22 08:43:16,16384,NULL,0,top-job-contest,tf_payment_type,def,<blank>,8,2340,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,62,BASE TABLE,2020-04-22 08:43:18,16384,NULL,0,top-job-contest,tf_report_fields,def,<blank>,64,264,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,71,BASE TABLE,2020-04-22 08:43:20,16384,NULL,0,top-job-contest,tf_report_filed_selection,def,<blank>,77,230,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,156,BASE TABLE,2020-04-22 08:43:21,49152,NULL,0,top-job-contest,tf_resource,def,<blank>,160,315,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:43:23,16384,NULL,0,top-job-contest,tf_site_config,def,<blank>,NULL,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,31,BASE TABLE,2020-04-22 08:43:24,49152,NULL,0,top-job-contest,tf_sponsors,def,<blank>,34,1585,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:43:26,16384,NULL,0,top-job-contest,tf_strongmail,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,60,BASE TABLE,2020-04-22 08:43:27,16384,NULL,0,top-job-contest,tf_system_notification,def,<blank>,414,273,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,47,BASE TABLE,2020-04-22 08:43:29,16384,NULL,0,top-job-contest,tf_template,def,<blank>,48,348,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,8,BASE TABLE,2020-04-22 08:43:31,16384,NULL,0,top-job-contest,tf_template_private,def,<blank>,9,2048,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,2,BASE TABLE,2020-04-22 08:43:32,16384,NULL,0,top-job-contest,tf_ticket,def,<blank>,3,8192,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:43:34,16384,NULL,0,top-job-contest,tf_ticket_email,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,3,BASE TABLE,2020-04-22 08:43:35,16384,NULL,0,top-job-contest,tf_ticket_history,def,<blank>,4,5461,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,17,BASE TABLE,2020-04-22 08:43:37,16384,NULL,0,top-job-contest,tf_ticket_type,def,<blank>,18,963,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:43:38,16384,NULL,0,top-job-contest,tf_unauthorized_access,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,4025,BASE TABLE,2020-04-22 08:43:40,1589248,NULL,0,top-job-contest,tf_user,def,<blank>,4223,394,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,3832,BASE TABLE,2018-07-24 08:59:15,1589248,NULL,0,top-job-contest,tf_user_bk3Nov16,def,<blank>,3998,414,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,3834,BASE TABLE,2020-04-22 08:43:46,1589248,NULL,0,top-job-contest,tf_user_bk3nov16,def,<blank>,3998,414,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:43:53,16384,NULL,0,top-job-contest,tf_user_copy,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,25,BASE TABLE,2020-04-22 08:43:54,16384,NULL,0,top-job-contest,tf_user_last_url_visits,def,<blank>,3443,655,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1958,BASE TABLE,2020-04-22 08:43:55,229376,NULL,0,top-job-contest,tf_user_login_history,def,<blank>,2046,117,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,793,BASE TABLE,2020-04-22 08:43:58,65536,NULL,0,top-job-contest,tf_user_menu,def,<blank>,1480,82,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,9,BASE TABLE,2020-04-22 08:43:59,16384,NULL,0,top-job-contest,tf_user_type,def,<blank>,10,1820,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,345,BASE TABLE,2020-04-22 08:44:01,65536,NULL,0,top-job-contest,tf_vote,def,<blank>,400,189,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1118,BASE TABLE,2020-04-22 08:44:03,131072,NULL,0,top-job-contest,tf_vote_detail,def,<blank>,1246,117,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1232,BASE TABLE,2020-04-22 08:44:04,294912,NULL,0,top-job-contest,tf_vote_review,def,<blank>,1333,239,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,3424,BASE TABLE,2020-04-22 08:44:07,245760,NULL,0,top-job-contest,tf_vote_score_questions,def,<blank>,3881,71,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,65,BASE TABLE,2020-04-22 08:44:10,16384,NULL,0,top-job-contest,tf_voter,def,<blank>,3178,252,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,7,BASE TABLE,2020-04-22 08:44:11,16384,NULL,0,top-job-contest,tf_voter_group,def,<blank>,9,2340,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2020-04-22 08:44:13,16384,NULL,0,top-job-contest,tf_voter_import,def,<blank>,7,4096,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,59,BASE TABLE,2020-04-22 08:44:14,16384,NULL,0,top-job-contest,tf_winner,def,<blank>,60,277,<blank>,0,latin1_swedish_ci

